Tiempo,Posición_Y,Velocidad_Y,Velocidad_Rueda_1,velocidad_Rueda_2,velocidad_Rueda_3,velocidad_Rueda_4,Fuerza_Rueda_1,Fuerza_Rueda_2,Fuerza_Rueda_3,Fuerza_Rueda_4
8.913,15.5867,1.9771,11.2,11.2,11.1196,11.02,1.18,1.18,25.0,25.0
8.9229,15.6034,2.0002,11.1999,11.2037,11.1881,11.1985,0.394,0.5394,20.4217,4.5034
8.9298,15.62,1.9984,11.191,11.2061,11.2242,11.1787,5.2469,-4.769,-16.5069,13.2983
8.9394,15.6367,2.0013,11.1999,11.2083,11.1917,11.1999,-4.1038,-4.6155,6.8198,0.3072
8.9464,15.6534,2.0003,11.1978,11.2112,11.2,11.1912,-7.5391,-15.7444,-0.8079,-3.2425
8.9563,15.67,2.001,11.2002,11.2023,11.1952,11.2,-5.9152,2.4524,6.412,0.4068
8.9631,15.6867,1.9995,11.1934,11.2116,11.2,11.1951,-2.3339,-14.1336,-0.7062,-3.6148
8.9728,15.7033,2.0014,11.2,11.2018,11.1981,11.2,0.3348,0.643,2.5098,0.3351
8.9798,15.72,1.9986,11.1927,11.2138,11.2,11.1935,0.6736,-13.5008,-0.5822,-0.3706
8.9896,15.7367,2.0009,11.2,11.1976,11.1974,11.2035,0.356,4.4155,4.1847,-2.0205
8.9965,15.7533,1.9977,11.1914,11.2146,11.2,11.1943,2.5481,-12.9161,-0.3966,-0.1584
9.0062,15.77,2.0006,11.2,11.199,11.2003,11.2022,0.4955,7.4597,3.6572,2.5738
9.0132,15.7866,1.9964,11.1918,11.2183,11.1952,11.1948,1.288,-17.2469,-1.3443,-2.3708
9.0228,15.8033,2.0,11.2,11.2011,11.1995,11.1982,0.8103,2.8483,8.1044,8.6856
9.0299,15.8199,1.9972,11.2024,11.2,11.1906,11.2071,0.0258,0.3923,7.8599,-2.8428
9.0397,15.8366,2.0006,11.2001,11.1958,11.2075,11.1966,0.8496,12.6467,4.3953,12.6047
9.0465,15.8532,1.9947,11.1972,11.2,11.2,11.2028,1.8405,0.3236,1.142,-2.3731
9.0561,15.8699,2.0001,11.2001,11.1952,11.2125,11.1922,4.1911,7.5562,-3.5828,10.0496
9.0631,15.8865,1.9929,11.199,11.2,11.2003,11.2033,-5.0475,0.3932,11.145,-7.1903
9.0727,15.9032,1.9997,11.1969,11.1969,11.2157,11.191,8.5071,6.1418,-6.3801,10.695
9.0798,15.9199,2.0018,11.2,11.2,11.1989,11.2,0.4492,0.4901,10.0056,0.3945
9.0889,15.9365,1.9988,11.1991,11.196,11.2194,11.1856,6.642,7.4866,-7.614,15.0857
9.0965,15.9532,2.001,11.2,11.2,11.1985,11.2,0.4864,0.4928,11.5121,-1.1158
9.1062,15.9699,1.9986,11.1843,11.1997,11.2278,11.1881,16.9358,5.5847,-12.4312,13.6218
9.1131,15.9865,2.001,11.1999,11.2042,11.1952,11.2,0.4576,0.6794,8.3347,0.1737
9.1231,16.0032,1.9998,11.1956,11.2102,11.2,11.1944,1.0685,-9.0932,-0.3144,0.9298
9.13,16.0198,2.0003,11.2,11.1976,11.1923,11.2054,0.7301,2.0132,18.7657,-0.8964
9.1396,16.0365,1.9991,11.1925,11.212,11.2,11.1955,3.0961,-10.1827,-0.3378,0.5203
9.1465,16.0532,2.0006,11.2,11.1965,11.1966,11.2069,0.484,6.4054,6.1945,-1.3111
9.1563,16.0698,1.9977,11.1918,11.2138,11.2,11.1947,2.6976,-11.8212,0.0226,0.0707
9.1631,16.0865,2.0005,11.2,11.1982,11.1977,11.2038,0.5953,6.7281,7.5807,3.4053
9.1729,16.1031,1.9968,11.1915,11.2162,11.1987,11.1938,2.1185,-15.0866,-3.1004,-0.942
9.1799,16.1198,2.0004,11.2,11.2009,11.1992,11.1986,0.8406,2.794,9.1224,9.0758
9.1883,16.1365,1.9975,11.2013,11.2,11.1934,11.2053,0.0026,0.4,5.29,-2.7654
9.1966,16.1531,2.0008,11.2,11.1963,11.2064,11.1971,0.9735,10.8357,4.2573,10.5667
9.2064,16.1698,1.9953,11.1982,11.2,11.2,11.2019,0.0283,0.2851,0.3515,-2.9105
9.2132,16.1864,2.0005,11.2002,11.1969,11.2082,11.1946,4.1092,5.435,-1.8999,7.3931
9.2224,16.2031,1.9943,11.1998,11.2,11.2001,11.2024,-5.2898,0.221,8.6075,-6.8252
9.2299,16.2198,2.0001,11.1998,11.2042,11.2132,11.1906,6.2227,6.7937,-4.7307,10.961
9.24,16.2364,1.9977,11.2001,11.2,11.1998,11.2,-18.133,-0.1537,0.7033,-0.1553
9.2466,16.2531,1.9993,11.2002,11.1952,11.2151,11.1895,3.4405,8.6742,-3.9299,13.0917
9.2565,16.2697,2.0013,11.2,11.2,11.1983,11.2,0.4954,0.5485,10.0262,0.4301
9.2632,16.2864,1.9984,11.1991,11.1959,11.2207,11.185,10.806,6.3651,-9.7031,14.1506
9.2724,16.3031,2.0016,11.2,11.2,11.1979,11.2,0.4808,0.4639,11.1062,0.5195
9.2798,16.3197,1.9983,11.1827,11.1988,11.2315,11.1869,16.2532,4.9535,-16.4291,13.0324
9.2894,16.3364,2.0009,11.2,11.2014,11.1969,11.2001,0.5141,1.8438,10.3113,-0.4176
9.2965,16.353,1.9994,11.1949,11.2099,11.2,11.1954,1.4566,-9.3289,-0.3442,-0.2426
9.3062,16.3697,2.0006,11.2,11.1979,11.1954,11.204,0.6306,1.7579,15.2099,-1.6752
9.3131,16.3863,1.9985,11.1924,11.2126,11.2,11.195,3.8386,-9.8959,-0.3196,1.5744
9.3232,16.403,2.0008,11.2,11.1962,11.1967,11.2064,0.5453,4.3594,10.0477,0.7141
9.3299,16.4197,1.9973,11.1907,11.215,11.1999,11.1945,4.7225,-12.229,-0.1824,1.123
9.3399,16.4363,2.0005,11.2,11.1999,11.1992,11.2003,0.6879,6.2218,7.6972,7.1287
9.3465,16.453,1.9962,11.1933,11.2184,11.1942,11.1942,1.6003,-15.9233,0.2725,-0.5952
9.3566,16.4689,1.8269,11.2,11.1997,11.1471,11.2,1.492,9.235,25.0,9.3904
9.3631,16.4833,1.747,10.7802,11.2,11.2001,9.8033,25.0,-0.564,24.5887,25.0
9.3724,16.4982,1.7836,11.2,11.1999,9.9676,9.9992,0.8998,10.5851,25.0,25.0
9.3797,16.5131,1.8056,11.1743,11.2,10.4735,11.1999,25.0,-0.6178,25.0,23.3628
9.3898,16.5284,1.8346,11.2,11.2,10.2617,10.3311,1.2456,4.9461,25.0,25.0
9.3964,16.5437,1.8433,11.1998,11.2,10.2516,11.2,16.2167,-0.1947,25.0,24.5196
9.4066,16.5592,1.8517,11.1998,11.2001,11.1999,10.4111,9.3201,1.2823,23.6131,25.0
9.4131,16.5745,1.841,11.2,11.2,10.1251,10.7966,0.679,0.679,25.0,25.0
9.4231,16.5899,1.8491,11.2001,11.2,11.1668,10.5168,3.3355,0.4091,25.0,25.0
9.4298,16.6053,1.8428,11.2,11.2,9.9474,10.7529,0.6427,0.6428,25.0,25.0
9.4395,16.6208,1.8573,11.2,11.2,10.335,10.749,3.2007,4.3155,25.0,25.0
9.4464,16.6362,1.8542,11.2,11.2,10.1063,11.0417,0.692,0.6921,25.0,25.0
9.456,16.6517,1.8611,11.1999,11.1999,10.4381,10.8828,2.8567,2.6648,25.0,25.0
9.4631,16.6672,1.8615,11.2,11.2,10.1058,11.2002,0.6677,0.6676,25.0,23.6053
9.4728,16.6826,1.8496,11.2,11.2,10.0012,11.2,2.7363,2.2436,25.0,-0.0788
9.4797,16.698,1.8422,11.2,11.2,11.2,11.2002,0.2183,0.2184,10.5531,21.338
9.4891,16.7134,1.8433,11.1999,11.2,9.9331,11.2,0.8878,2.4804,25.0,1.2217
9.4964,16.7287,1.8454,11.2,11.2,11.2,11.0011,0.1415,0.1414,24.5078,25.0
9.5061,16.7441,1.8409,11.1999,11.2,9.8952,11.2,2.6146,1.8623,25.0,1.9269
9.5131,16.7594,1.8406,11.2,11.2,10.5321,11.0153,0.3697,0.3696,25.0,25.0
9.523,16.7748,1.846,11.2,11.2,9.9869,11.1999,3.9607,0.249,25.0,15.5744
9.5297,16.7901,1.8439,11.2,11.2,10.2034,10.8537,0.4668,0.5729,25.0,25.0
9.5394,16.8055,1.8434,11.1999,11.2,9.9477,11.2002,1.2415,0.5649,25.0,19.1672
9.5464,16.8208,1.8327,11.2,11.2,9.8569,11.0391,0.6659,0.8604,25.0,25.0
9.5558,16.836,1.8172,11.2,11.2,11.2,11.1999,0.3326,0.3328,10.6496,8.7147
9.5631,16.8512,1.8242,11.2,11.2,9.8931,10.9557,0.4928,0.8766,25.0,25.0
9.5727,16.8664,1.8239,11.2,11.2,10.966,11.1999,0.1068,0.1068,25.0,23.2311
9.5798,16.8817,1.832,11.2,11.2,9.9894,10.9709,1.6173,0.9285,25.0,25.0
9.5895,16.8969,1.8312,11.2,11.2,9.9448,11.0553,0.2997,0.2997,25.0,25.0
9.5966,16.9123,1.8462,11.2,11.2,9.8416,10.8053,2.4134,1.4615,25.0,25.0
9.6065,16.9276,1.8394,11.2,11.2,9.6896,10.7854,0.4856,0.4856,25.0,25.0
9.6131,16.943,1.8473,11.2,11.2,11.2,11.2,0.6185,0.4677,17.6218,5.0853
9.6231,16.9583,1.8368,11.2,11.2,9.8986,11.0629,0.797,0.797,25.0,25.0
9.6297,16.9736,1.8366,11.2,11.2,10.7285,11.2,0.6255,0.5065,25.0,2.9671
9.6398,16.9889,1.8253,11.2,11.2,9.8554,11.0424,0.9212,0.9211,25.0,25.0
9.6465,17.0041,1.8284,11.2,11.2,9.9007,11.2002,2.2493,1.0871,25.0,14.7611
9.6565,17.0193,1.8192,11.2,11.2,9.7881,10.8051,1.2729,1.2717,25.0,25.0
9.6631,17.0344,1.8232,11.2,11.2,9.8527,11.2,2.5247,0.0053,25.0,14.356
9.6727,17.0496,1.8116,11.2,11.2,11.2,11.1692,0.4655,0.4826,3.4184,25.0
9.6798,17.0648,1.8388,11.2,11.2,9.9459,10.8876,4.5112,-0.0837,25.0,25.0
9.6895,17.0802,1.8344,11.2,11.2,11.2,10.861,0.3509,0.444,21.7873,25.0
9.6964,17.0955,1.8403,11.2,11.2,10.097,11.2002,4.7251,0.0238,25.0,17.0136
9.7056,17.1109,1.8478,11.2,11.2,11.2,10.746,0.5042,0.9449,22.3376,25.0
9.7131,17.1262,1.8493,11.2,11.2,10.2362,11.2002,6.9066,0.0761,25.0,21.8138
9.7232,17.1417,1.8587,11.2,11.2,10.4043,10.6351,0.8291,3.1118,25.0,25.0
9.7298,17.1573,1.8765,11.1999,11.2,10.4236,10.683,4.9633,0.4812,25.0,25.0
9.7397,17.1731,1.8894,11.2,11.1999,10.5708,11.2,-0.2006,13.1933,25.0,3.6154
9.7464,17.1887,1.8751,11.2,11.2,11.2,10.9722,0.5167,0.5167,0.5163,25.0
9.7561,17.2045,1.8905,11.2,11.1999,10.5864,11.2001,-0.0477,10.5812,25.0,6.3018
9.7631,17.2202,1.8809,11.2,11.2,11.2,10.6851,0.5384,0.5384,10.0693,25.0
9.7728,17.2359,1.8994,11.1999,11.1999,10.6455,11.2002,6.376,10.2409,25.0,11.5102
9.7799,17.2517,1.8888,11.2,11.2,10.8823,10.65,1.0989,1.0985,25.0,25.0
9.7898,17.2677,1.9217,11.2,11.2,10.7934,11.2002,12.0175,5.6331,25.0,19.6882
9.7964,17.2837,1.9343,11.2,11.2,11.2002,10.9016,0.6837,0.6837,14.7478,25.0
9.8062,17.3001,1.9611,11.1999,11.2002,11.0317,11.0479,7.8905,16.8648,25.0,25.0
9.8132,17.3165,1.9756,11.2,11.2,11.1358,11.1179,0.8594,0.8606,25.0,25.0
9.8233,17.333,1.9819,11.2,11.1987,11.1741,11.2037,0.0767,19.3914,25.0,19.8008
9.8298,17.3495,1.985,11.2,11.2,11.2015,11.1649,0.8094,0.8639,23.3953,25.0
9.8389,17.3661,1.9836,11.2,11.2008,11.1928,11.2042,0.578,7.7397,23.2338,23.1633
9.8465,17.3826,1.9863,11.2,11.2,11.1888,11.1827,0.8272,0.8569,25.0,25.0
9.8564,17.3992,1.9851,11.1959,11.2,11.2059,11.1623,14.6082,0.6245,10.6113,25.0
9.8632,17.4158,1.9913,11.2,11.2016,11.1972,11.2,-0.0105,10.6184,12.5908,0.0011
9.8722,17.4323,1.9838,11.1929,11.2,11.2075,11.1581,18.066,0.6633,9.419,25.0
9.8798,17.4489,1.9912,11.2,11.2013,11.1985,11.2,0.1708,2.1511,4.024,0.3186
9.8894,17.4654,1.984,11.2034,11.2,11.2,11.157,3.0361,-0.261,-0.273,25.0
9.8966,17.482,1.9905,11.2007,11.1981,11.1958,11.2015,0.5228,12.372,14.8628,-2.7539
9.9054,17.4985,1.9802,11.2,11.2,11.2003,11.1748,0.5051,0.5051,2.0242,25.0
9.9132,17.5151,1.9895,11.2017,11.1964,11.1929,11.2055,6.8833,13.797,17.0327,-2.6079
9.9232,17.5316,1.9768,11.2,11.2,11.2001,11.0839,1.0369,1.0368,9.8067,25.0
9.9299,17.5481,1.9893,11.2008,11.1984,11.1943,11.204,5.6348,9.0504,10.9467,-1.6308
9.9395,17.5647,1.9805,11.2,11.2,11.1997,11.1224,0.5362,0.536,2.8603,25.0
9.9466,17.5812,1.9893,11.2009,11.2046,11.1919,11.2022,2.9545,4.9846,13.4216,7.4204
9.9561,17.5978,1.9848,11.2,11.2,11.1999,11.1516,0.7158,0.6928,6.1933,25.0
9.9632,17.6144,1.9881,11.2014,11.2047,11.1948,11.1985,3.3849,2.882,9.0674,9.9204
9.9728,17.6309,1.9892,11.2,11.2,11.2038,11.1963,0.9172,0.9551,0.3346,24.9734
9.9798,17.6475,1.9872,11.1996,11.2028,11.1963,11.2014,8.4377,0.3888,4.3946,12.118
9.9895,17.664,1.9856,11.2,11.2,11.1985,11.1483,0.8179,0.9773,15.1409,25.0
9.9965,17.6806,1.9857,11.1974,11.2021,11.197,11.2073,11.7845,-0.9586,1.9951,17.6019
10.0062,17.6971,1.9863,11.2,11.2,11.198,11.1669,0.8356,0.9344,18.5461,25.0
10.0132,17.7137,1.9851,11.1849,11.2108,11.2037,11.2015,13.2707,-4.4093,-0.636,20.7102
10.0231,17.7302,1.9828,11.2,11.2,11.1767,11.1618,0.8854,0.884,25.0,25.0
10.0299,17.7467,1.9858,11.1946,11.2,11.2078,11.1673,16.119,0.2644,4.934,25.0
10.0401,17.7633,1.9916,11.2,11.2018,11.1971,11.2,0.0458,8.0447,10.7017,0.0764
10.0465,17.7798,1.9815,11.2021,11.2,11.1952,11.1396,3.8974,0.766,15.68,25.0
10.0556,17.7964,1.9914,11.2,11.202,11.1978,11.2,0.1184,1.2362,4.1606,-1.1437
10.0631,17.8129,1.9824,11.2002,11.2,11.2,11.1233,2.1277,0.1878,0.1443,25.0
10.0728,17.8295,1.9898,11.2002,11.193,11.1912,11.2011,2.1788,11.8421,11.1419,-5.9449
10.0799,17.846,1.9806,11.2,11.2,11.2002,11.1209,0.5856,0.5852,-2.0009,25.0
10.0891,17.8626,1.9901,11.2017,11.1965,11.1946,11.2066,8.3147,7.0424,8.0175,-3.0372
10.0965,17.8791,1.9821,11.2,11.2,11.2012,11.1502,0.6102,0.6097,1.6045,25.0
10.1056,17.8957,1.9897,11.1999,11.2004,11.1963,11.2034,7.332,0.8716,4.146,-2.0478
10.1132,17.9122,1.978,11.2,11.2,11.2002,11.0898,0.6325,0.6319,-0.1534,25.0
10.1227,17.9288,1.9896,11.2006,11.205,11.1954,11.1988,4.5124,0.6569,6.6583,4.951
10.1298,17.9453,1.9852,11.2,11.2,11.2002,11.1455,0.7741,0.7664,2.885,25.0
10.1391,17.9619,1.9886,11.1988,11.2058,11.1976,11.1988,5.1635,-1.7646,2.3787,10.8484
10.1465,17.9785,1.9852,11.2,11.2,11.1994,11.1423,0.8481,0.8773,8.4854,25.0
10.1558,17.995,1.9877,11.1962,11.2061,11.2018,11.2024,7.0402,-6.5766,-2.7485,13.1186
10.1632,18.0116,1.9846,11.2,11.2,11.1985,11.1374,0.8834,0.6643,13.5893,25.0
10.173,18.0281,1.9858,11.1967,11.2028,11.1992,11.2076,11.5395,-1.5867,0.0363,21.04
10.1798,18.0447,1.9862,11.2,11.2,11.1985,11.1645,0.8991,0.9752,14.646,25.0
10.1896,18.0612,1.9865,11.196,11.2,11.2064,11.1684,14.6433,0.501,8.1004,25.0
10.1965,18.0778,1.9918,11.2,11.2012,11.1981,11.2,0.1025,8.7836,8.0318,0.0946
10.2064,18.0943,1.9853,11.1938,11.2,11.2078,11.1638,15.2529,0.6828,5.5069,25.0
10.2132,18.1109,1.9918,11.2,11.2008,11.1987,11.2,-0.0065,7.2943,7.4122,0.0983
10.2225,18.1275,1.9861,11.207,11.2,11.1999,11.1994,-1.333,-0.1891,-0.2402,25.0
10.2298,18.1441,1.9915,11.2013,11.1991,11.1966,11.2011,1.9686,7.4769,8.4295,-2.9999
10.2393,18.1606,1.9849,11.212,11.2,11.1998,11.163,-7.2866,-0.13,-0.1174,25.0
10.2465,18.1772,1.9906,11.2013,11.1976,11.1961,11.2037,7.8621,6.9692,8.3453,-3.2227
10.2563,18.1938,1.9832,11.2,11.2,11.2007,11.1614,7.893,0.6109,6.9141,25.0
10.2632,18.2103,1.9904,11.2011,11.1984,11.1959,11.2061,10.5551,5.4922,7.5527,-2.7927
10.2725,18.2269,1.9808,11.2,11.2,11.1998,11.1265,8.0206,0.6822,4.5143,25.0
10.2798,18.2434,1.9903,11.1916,11.2062,11.1973,11.2051,8.8021,-1.2962,6.5034,0.4616
10.2887,18.26,1.9866,11.2,11.1996,11.2043,11.1697,7.8268,1.3204,10.7186,25.0
10.2967,18.2766,1.9898,11.2,11.2065,11.2006,11.1947,8.4492,-2.4714,2.1582,7.1968
10.3057,18.2932,1.9865,11.2,11.1999,11.2026,11.1669,7.6797,1.4042,10.3164,25.0
10.3132,18.3097,1.9892,11.1908,11.2105,11.202,11.1975,8.9711,-4.3888,0.7142,11.94
10.3217,18.3263,1.9868,11.2,11.2,11.1982,11.1664,7.5525,0.981,15.5249,25.0
10.3299,18.3428,1.9875,11.1884,11.2098,11.2006,11.2011,14.215,1.311,7.1945,15.0837
10.3396,18.3594,1.988,11.2,11.2,11.1985,11.1884,6.0508,0.9582,17.3308,25.0
10.3465,18.376,1.9868,11.1907,11.215,11.2057,11.1702,13.5759,-2.4484,5.3032,25.0
10.3564,18.3925,1.9867,11.2,11.2,11.2005,11.1972,5.9069,1.3553,17.5136,21.8335
10.3632,18.4091,1.9867,11.1947,11.2,11.2054,11.1693,17.4185,0.2483,9.3209,25.0
10.3728,18.4257,1.9923,11.2,11.2015,11.1979,11.2,4.7664,5.7479,8.1162,0.0346
10.3799,18.4422,1.9849,11.1933,11.2,11.2072,11.1615,15.0021,0.4512,5.714,25.0
10.3895,18.4588,1.9919,11.2,11.2009,11.1989,11.2,0.1954,1.769,2.8674,-1.7271
10.3965,18.4754,1.9883,11.2234,11.2,11.1997,11.177,-18.5176,0.0052,-0.043,13.1259
10.4061,18.492,1.9921,11.1984,11.2014,11.2002,11.2,2.4671,0.983,0.9825,-0.5278
10.4131,18.5085,1.9872,11.2283,11.2,11.1996,11.1721,-23.7625,-0.0845,-0.1311,14.2464
10.4232,18.5251,1.9916,11.1977,11.2029,11.1993,11.2,4.0392,0.9732,3.6988,0.2847
10.4298,18.5417,1.9921,11.2,11.2,11.2001,11.1965,0.5149,0.5147,0.3777,21.6998
10.4398,18.5583,1.9912,11.1944,11.2043,11.2004,11.2006,4.7741,-0.893,0.4248,-1.3094
10.4465,18.5749,1.9915,11.2,11.2,11.2003,11.1958,0.5481,0.5464,-0.3404,24.6207
10.456,18.5914,1.9908,11.1936,11.2073,11.1992,11.2,2.6302,-5.5423,-0.1603,-2.2752
10.4632,18.608,1.9899,11.2,11.2001,11.2014,11.1963,0.7646,0.9658,-1.1811,18.3908
10.4726,18.6246,1.9902,11.1941,11.2111,11.2003,11.1946,3.7363,-8.6418,-1.2656,2.8783
10.4798,18.6412,1.9894,11.2,11.1998,11.2027,11.1975,0.7781,1.3498,0.5369,16.7021
10.4895,18.6578,1.9896,11.1931,11.2131,11.2048,11.1889,3.1251,-9.8141,-4.6512,6.598
10.4964,18.6743,1.9892,11.2,11.2,11.201,11.1987,0.9209,1.2408,5.4501,16.3367
10.5058,18.6909,1.989,11.1942,11.2177,11.2058,11.1822,3.0922,-10.4356,-2.0468,12.4275
10.5132,18.7075,1.9876,11.2,11.2,11.1996,11.1994,0.9452,1.6354,10.1179,9.1895
10.523,18.7241,1.9878,11.194,11.2221,11.208,11.1759,0.0933,-15.4627,-7.9099,13.873
10.5298,18.7406,1.9867,11.2,11.2002,11.1981,11.2007,0.9524,2.679,13.5765,4.3107
10.5395,18.7572,1.987,11.1935,11.226,11.2109,11.1696,0.6822,-18.1923,-9.7614,18.2147
10.5464,18.7738,1.9923,11.2,11.1997,11.2,11.2,0.298,0.8495,0.772,0.1733
10.5564,18.7904,1.9866,11.204,11.2,11.2174,11.169,4.8978,0.7505,-4.5312,25.0
10.5631,18.807,1.992,11.2005,11.2008,11.1988,11.2,-0.0115,-0.4337,0.9666,0.2143
10.5729,18.8235,1.9882,11.2217,11.2,11.1997,11.1787,-18.9346,-0.097,-0.1295,10.2401
10.5798,18.8401,1.992,11.1982,11.201,11.2007,11.2,1.542,0.1719,0.3411,0.3011
10.5897,18.8567,1.9871,11.2252,11.2,11.1997,11.1749,-19.4463,-0.0114,-0.0086,15.0894
10.5965,18.8733,1.9912,11.2002,11.2008,11.1971,11.2006,1.3507,1.4846,4.0647,-2.2512
10.6061,18.8899,1.9931,11.2,11.2,11.2,11.1998,0.5178,0.5174,0.5438,20.7301
10.6132,18.9064,1.9911,11.1963,11.2047,11.1989,11.2,4.057,-0.9547,3.0153,0.1253
10.6232,18.923,1.9903,11.2,11.2,11.2005,11.1983,0.7085,0.7091,-0.8124,17.0387
10.6299,18.9396,1.9906,11.1941,11.2067,11.1996,11.1996,5.7111,-2.5193,2.0617,1.4944
10.6399,18.9562,1.9912,11.2,11.2,11.2001,11.1985,0.7156,0.7136,0.5795,18.206
10.6465,18.9728,1.9901,11.1929,11.2103,11.2002,11.197,3.131,-7.9112,-2.3874,4.0914
10.6564,18.9894,1.9895,11.2,11.1999,11.2027,11.1975,0.8043,1.1468,1.0786,16.9029
10.6631,19.0059,1.989,11.1918,11.2109,11.2023,11.1965,3.0337,-9.639,-4.8678,8.2063
10.673,19.0225,1.989,11.2,11.2,11.2008,11.1988,0.9432,1.1142,6.4057,16.2957
10.6799,19.0391,1.9889,11.1953,11.2171,11.2084,11.179,3.6295,-11.6065,-4.5646,12.2535
10.6913,19.0557,1.9873,11.2002,11.2005,11.196,11.2018,1.1119,2.2137,15.0261,0.3205
10.6965,19.0723,1.9873,11.1934,11.22,11.2074,11.1855,2.0724,-19.0079,-7.4177,12.8874
10.7062,19.0888,1.9921,11.2,11.2001,11.1997,11.2,0.084,0.8506,0.5344,0.219
10.7131,19.1054,1.9883,11.2035,11.2,11.2186,11.1777,3.6399,0.4832,-5.8844,19.0199
10.7232,19.122,1.9923,11.2,11.2002,11.2003,11.2,0.1511,-1.2005,-1.2943,-1.1252
10.7299,19.1386,1.9864,11.2024,11.2,11.2161,11.2057,1.6733,0.5499,-8.7174,24.3514
10.7398,19.1553,2.0195,11.2,11.1322,11.1998,11.2,-1.9445,25.0,-3.8974,-1.9318
10.7466,19.172,1.9965,11.2002,11.2003,11.1998,11.1995,-1.6327,-23.7899,-7.6803,-5.8153
10.7563,19.1885,1.984,11.2,11.1989,11.1954,11.2001,0.0502,-9.0393,17.1658,0.056
10.7632,19.205,1.9833,11.2,11.2003,11.2005,11.1996,0.2135,-7.4175,-2.3613,7.3097
10.773,19.2216,1.989,11.2,11.2,11.2002,11.2,10.5396,-0.269,5.2676,-0.2107
10.7798,19.2382,1.9862,11.1995,11.2,11.2004,11.1984,-10.4638,0.0326,-0.6212,3.6429
10.7888,19.2547,1.9888,11.2022,11.2,11.1905,11.2038,-4.481,0.3791,24.0151,-1.7949
10.7965,19.2713,1.9828,11.1998,11.2,11.2008,11.1963,-1.1695,0.863,2.4392,11.666
10.8065,19.2878,1.988,11.2,11.2,11.1981,11.2032,0.8444,0.8814,20.8107,8.6521
10.8131,19.3044,1.984,11.2,11.2,11.2011,11.1956,1.0485,1.0486,3.9626,23.9283
10.8221,19.321,1.9885,11.2,11.2,11.2015,11.1968,1.003,1.003,15.2878,22.842
10.83,19.3375,1.9884,11.2,11.2,11.1912,11.2075,0.8588,0.8588,18.5603,-1.7625
10.8389,19.3541,1.9838,11.2,11.2,11.1983,11.1392,1.2094,1.2094,15.0068,25.0
10.8465,19.3707,1.9912,11.1999,11.2042,11.1938,11.1993,0.3333,4.1526,9.7226,-8.4165
10.8563,19.3873,1.9948,11.2,11.2,11.2,11.1999,0.34,0.5275,0.5108,24.9562
10.8631,19.4039,1.992,11.2043,11.1975,11.1978,11.2001,-1.73,2.6048,2.3751,-2.432
10.8729,19.4204,1.9916,11.1968,11.2,11.2017,11.19,-17.4363,-0.2373,-2.3303,11.7033
10.8799,19.437,1.992,11.2011,11.2014,11.1981,11.2,-0.328,-2.4871,2.2486,0.3496
10.8898,19.4536,1.993,11.2,11.2,11.2002,11.1965,0.534,0.5329,-0.215,21.6279
10.8965,19.4702,1.9919,11.1992,11.2057,11.1956,11.1999,1.1263,-5.5308,1.5815,-0.7958
10.9068,19.4868,1.9931,11.2,11.2,11.2001,11.1964,0.5259,0.5244,0.2153,23.214
10.9132,19.5034,1.9918,11.1963,11.2068,11.1975,11.1997,2.7332,-6.5824,0.1287,-1.9449
10.923,19.52,1.9907,11.2,11.2002,11.2003,11.1968,0.7437,0.6729,0.1086,17.7228
10.9298,19.5366,1.9913,11.1994,11.2076,11.1968,11.201,5.036,-6.6398,1.8567,-3.673
10.9399,19.5532,1.9899,11.2,11.2,11.2027,11.196,0.8103,0.7966,-1.4075,20.1216
10.9465,19.5698,1.9904,11.1947,11.2088,11.2004,11.1964,2.2923,-6.3524,-2.4139,3.1527
10.9564,19.5863,1.9895,11.2,11.1999,11.2034,11.197,0.8277,1.0377,-0.5598,19.4974
10.9631,19.6029,1.9898,11.1945,11.2068,11.2045,11.1969,2.1512,-5.9713,-6.4988,7.051
10.9729,19.6195,1.9892,11.2,11.2,11.2012,11.1985,0.9594,0.9497,5.0521,17.7797
10.9798,19.6361,1.9893,11.1974,11.2025,11.2073,11.1847,4.1784,-8.1522,-2.1217,11.2525
10.9897,19.6527,1.9872,11.2,11.2,11.1999,11.1991,0.9841,1.2468,8.791,11.4913
10.9965,19.6691,1.9608,11.2,11.2,11.2002,10.7984,6.6566,5.2299,12.7444,25.0
11.0065,19.6853,1.9435,11.2,11.2,11.1995,10.8789,1.3502,0.8201,8.1737,25.0
11.0131,19.7016,1.9667,11.2002,11.2,11.1866,11.1566,5.8429,-0.3242,25.0,25.0
11.023,19.718,1.9586,11.2,11.2,10.9929,11.1998,4.6292,1.3744,25.0,6.5532
11.0298,19.734,1.9134,11.2,11.2,11.1998,11.2,5.3634,0.7572,12.5802,0.8053
11.0396,19.7497,1.8819,11.2,11.2,11.2,11.2,0.9012,0.9016,5.8127,0.9016
11.0464,19.7654,1.8788,11.2,11.2,11.1999,11.2,3.8669,0.0033,1.1048,0.006
11.0559,19.781,1.8798,11.2,11.2,11.2,11.2,0.322,0.3208,0.3208,0.3208
11.063,19.7967,1.8944,11.1999,11.2,11.1999,11.1998,7.4415,-0.343,2.99,2.5071
11.0727,19.813,1.9593,11.2001,11.2001,11.2,11.2,1.9479,14.2917,-0.831,-0.8329
11.0798,19.8294,1.9858,11.2006,11.2,11.2,11.2001,4.9014,-0.5612,-0.5616,13.0626
